조사년도,개방ID,학교명,시도명,대학원_야간박사과정여자재학생수,대학원_야간박사과정재학생수,대학원_야간석사과정여자재학생수,대학원_야간석사과정재학생수,대학원_주간박사과정여자재학생수,대학원_주간박사과정재학생수,대학원_주간석사과정여자재학생수,대학원_주간석사과정재학생수,대학원_여자재학생수,대학원_재학생수,대학원개황_석사과정입학정원수,대학원개황_학과수,대학원대학수,대학원개황_졸업생수,대학원개황_여자교원수,대학원개황_여자휴학생수,대학원개황_여자사무직원수,대학원개황_여자입학생수,대학원개황_여자졸업생수,대학원개황_재적학생수,대학원개황_재적여학생수,대학원개황_주야간석사과정입학정원수,대학원개황_주간석사과정휴학생수,대학원개황_주간석사과정여자휴학생수,대학원개황_주간석사과정재적학생수,대학원개황_주간석사과정재적여학생수,대학원개황_주간석사과정입학정원수,대학원개황_주간박사과정휴학생수,대학원개황_주간박사과정여자휴학생수,대학원개황_주간박사과정재적학생수,대학원개황_주간박사과정재적여학생수,대학원개황_주간박사과정입학정원수,대학원개황_박사과정학과수,대학원개황_박사과정졸업생수,대학원개황_박사과정여자졸업생수,대학원개황_박사과정입학정원수,대학원개황_석사과정여자졸업생수,대학원개황_석사과정졸업생수,대학원개황_교원정원수,대학원개황_교원수,대학원개황_휴학생수,대학원개황_학교수,대학원개황_사무직원정원수,대학원개황_사무직원수,대학원개황_입학생수,대학원개황_야간석사과정휴학생수,대학원개황_야간석사과정여자휴학생수,대학원개황_야간석사과정재적학생수,대학원개황_야간석사과정재적여학생수,대학원개황_야간석사과정입학정원수,대학원개황_야간박사과정휴학생수,대학원개황_야간박사과정여자휴학생수,대학원개황_야간박사과정재적학생수,대학원개황_야간박사과정재적여학생수,대학원개황_야간박사과정입학정원수
2023,6784994840,경희대학교 법무대학원,서울,0,0,0,0,0,0,0,0,7,26,15,7,0,0,0,4,0,0,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,15,0,0,0,0,0
2023,6814347326,백석대학교 실천신학대학원,서울,0,0,0,0,0,0,0,0,33,58,20,1,0,0,0,0,0,0,0,63,33,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6833423733,한성대학교 교육대학원,서울,0,0,0,0,0,0,0,0,88,96,68,8,0,0,0,10,0,0,0,108,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,68,0,0,0,0,0
2023,6847711324,고려대학교 공학대학원,서울,0,0,0,0,0,0,0,0,23,115,51,5,0,0,0,3,0,0,0,131,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,51,0,0,0,0,0
2023,6869494616,한성대학교 경영대학원,서울,0,0,0,0,0,0,0,0,222,334,72,6,0,0,0,6,0,0,0,342,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,72,0,0,0,0,0
2023,6878797590,이화여자대학교 임상치의학대학원,서울,0,0,0,0,0,0,0,0,29,29,25,2,0,0,0,5,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,25,0,0,0,0,0
2023,6886913418,서강대학교 언론대학원,서울,0,0,0,0,0,0,0,0,94,162,0,16,0,0,0,40,0,0,0,226,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6917683720,홍익대학교 문화예술경영대학원,서울,0,0,0,0,0,0,0,0,138,174,75,1,0,0,2,48,0,0,0,233,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0,0,0,0,0,75,0,0,0,0,0
2023,6934548914,한국체육대학교 대학원,서울,0,0,0,0,0,0,0,0,102,229,82,2,0,0,0,19,0,0,0,307,121,0,0,0,0,0,82,0,0,0,0,28,1,0,0,28,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6972443163,경기대학교 대체의학대학원,서울,0,0,0,0,0,0,0,0,128,214,122,18,0,0,4,16,0,0,0,238,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0,122,0,0,0,0,0
2023,6976506710,장로회신학대학교 교육대학원,서울,0,0,0,0,0,0,0,0,31,59,31,1,0,0,0,9,0,0,0,75,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,31,0,0,0,0,0
2023,6986762940,중앙대학교 건강간호대학원,서울,0,0,0,0,0,0,0,0,131,140,50,5,0,0,0,20,0,0,0,160,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,50,0,0,0,0,0
2023,6989071786,동덕여자대학교 공연예술대학원,서울,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6991456270,성신여자대학교 문화산업대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6995506942,숙명여자대학교 임상약학대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6997763216,건국대학교 부동산대학원,서울,0,0,0,0,0,0,0,0,208,914,400,12,0,0,0,98,0,0,0,1432,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,2,0,0,0,0,0,0,0,400,0,0,0,0,0
2023,6997976183,중앙대학교 심리서비스대학원,서울,0,0,0,0,0,0,0,0,116,144,68,5,0,0,0,48,0,0,0,198,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,68,0,0,0,0,0
2023,7004723012,서강대학교 경영전문대학원,서울,0,0,0,0,0,0,0,0,447,1072,182,14,0,0,0,16,0,0,0,1134,463,182,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,0,0,20,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7030162155,장로회신학대학교 신학대학원,서울,0,0,0,0,0,0,0,0,241,774,264,1,0,0,0,29,0,0,0,867,270,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7049793779,한국외국어대학교 TESOL 대학원,서울,0,0,0,0,0,0,0,0,134,158,120,8,0,0,4,100,0,0,0,280,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,122,2,0,0,0,0,0,0,0,120,0,0,0,0,0
2023,7064553976,이화여자대학교 외국어교육특수대학원,서울,0,0,0,0,0,0,0,0,112,112,80,4,0,0,4,24,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,1,0,0,0,0,0,0,0,80,0,0,0,0,0
2023,7077268183,서울시립대학교 법학전문대학원,서울,0,0,0,0,0,0,0,0,50,157,50,1,0,0,4,3,0,0,0,164,53,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7126481354,성신여자대학교 뷰티융합대학원,서울,0,0,0,0,0,0,0,0,33,35,54,1,0,0,1,5,0,0,0,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,54,0,0,0,0,0
2023,7128428637,총신대학교 상담대학원,서울,0,0,0,0,0,0,0,0,212,244,60,4,0,0,0,34,0,0,0,284,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,60,0,0,0,0,0
2023,7135591745,고려대학교 KU-KIST융합대학원,서울,0,0,0,0,0,0,0,0,48,124,25,3,0,0,0,1,0,0,0,125,49,0,0,0,0,0,25,0,0,0,0,25,2,0,0,25,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7154639720,가톨릭대학교 행정대학원,서울,0,0,0,0,0,0,0,0,78,90,70,2,0,0,0,4,0,0,0,102,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,70,0,0,0,0,0
2023,7184069991,이화여자대학교 사회복지대학원,서울,0,0,0,0,0,0,0,0,136,136,50,1,0,0,0,24,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,50,0,0,0,0,0
2023,7245932459,동덕여자대학교 패션전문대학원,서울,0,0,0,0,0,0,0,0,4,5,27,3,0,0,1,1,0,0,0,6,5,0,0,0,0,0,27,0,0,0,0,8,2,0,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7247027873,성신여자대학교 생애복지대학원,서울,0,0,0,0,0,0,0,0,29,30,50,5,0,0,1,2,0,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,50,0,0,0,0,0
2023,7283029556,백석대학교 상담대학원,서울,0,0,0,0,0,0,0,0,366,432,160,7,0,0,0,78,0,0,0,528,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,0,0,160,0,0,0,0,0
2023,7286624252,경희사이버대학교 호텔관광대학원,서울,0,0,0,0,0,0,0,0,47,92,44,2,0,0,0,4,0,0,0,104,51,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7312152981,성신여자대학교 문화산업예술대학원,서울,0,0,0,0,0,0,0,0,26,27,50,1,0,0,0,2,0,0,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0
2023,7349737703,서울대학교 대학원,서울,0,0,0,0,0,0,0,0,9152,18728,3616,680,0,0,90,1172,0,0,0,21040,10324,0,0,0,0,0,3616,0,0,0,0,5010,400,0,0,5010,0,0,0,600,2312,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7452604174,성균관대학교 사회복지대학원,서울,0,0,0,0,0,0,0,0,127,165,70,3,0,0,0,25,0,0,0,197,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,70,0,0,0,0,0
2023,7482030153,광운대학교 스마트융합대학원,서울,0,0,0,0,0,0,0,0,22,110,58,9,0,0,0,1,0,0,0,122,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,58,0,0,0,0,0
2023,7497636854,숙명여자대학교 원격대학원,서울,0,0,0,0,0,0,0,0,454,474,400,18,0,0,2,124,0,0,0,602,578,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7507430672,이화여자대학교 통역번역대학원,서울,0,0,0,0,0,0,0,0,230,230,118,4,0,0,13,34,0,0,0,264,264,0,0,0,0,0,118,0,0,0,0,7,1,0,0,7,0,0,0,14,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7517995893,총신대학교 선교대학원,서울,0,0,0,0,0,0,0,0,14,68,70,2,0,0,0,2,0,0,0,84,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,70,0,0,0,0,0
2023,7527795076,경기대학교 문화예술대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7600503861,고려대학교 정책대학원,서울,0,0,0,0,0,0,0,0,90,263,115,12,0,0,0,16,0,0,0,313,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,115,0,0,0,0,0
2023,7611099660,이화여자대학교 임상보건융합대학원,서울,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7622709870,상명대학교 예술?디자인대학원,서울,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7624202787,강서대학교 교육대학원,서울,0,0,0,0,0,0,0,0,128,140,60,12,0,0,0,24,0,0,0,164,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,60,0,0,0,0,0
2023,7631732285,서울여자대학교 특수치료전문대학원,서울,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7660926520,한반도국제대학원대학교,서울,0,0,0,0,0,0,0,0,49,71,50,2,0,0,1,42,0,0,0,138,91,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7669046103,서경대학교 일반대학원,서울,0,0,0,0,0,0,0,0,480,680,140,44,0,0,8,46,0,0,0,764,526,0,0,0,0,0,140,0,0,0,0,66,16,0,0,66,0,0,0,10,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7679384410,세종사이버대학교  정보보호대학원,서울,0,0,0,0,0,0,0,0,38,246,96,2,0,0,0,10,0,0,0,310,48,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7705674350,건국대학교 산업대학원,서울,0,0,0,0,0,0,0,0,302,436,180,26,0,0,2,140,0,0,0,670,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,234,2,0,0,0,0,0,0,0,180,0,0,0,0,0
2023,7717848360,동국대학교 국제정보보호대학원,서울,0,0,0,0,0,0,0,0,45,164,70,2,0,0,0,8,0,0,0,188,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,70,0,0,0,0,0
2023,7733437895,중앙대학교 경영전문대학원,서울,0,0,0,0,0,0,0,0,67,152,75,2,0,0,0,15,0,0,0,191,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7769731938,서울여자대학교 휴먼서비스대학원,서울,0,0,0,0,0,0,0,0,27,27,89,7,0,0,0,4,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,89,0,0,0,0,0
2023,7805344700,국민대학교 정치대학원,서울,0,0,0,0,0,0,0,0,40,220,110,16,0,0,0,22,0,0,0,320,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,2,0,0,0,0,0,0,0,110,0,0,0,0,0
2023,7882444798,백석대학교 문화예술대학원,서울,0,0,0,0,0,0,0,0,91,151,50,6,0,0,0,32,0,0,0,204,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,50,0,0,0,0,0
2023,7891201674,경기대학교 일반대학원,서울,0,0,0,0,0,0,0,0,162,264,90,34,0,0,4,14,0,0,0,296,176,0,0,0,0,0,90,0,0,0,0,64,24,0,0,64,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7905987620,중앙대학교 사회개발대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7908050239,서울대학교 보건대학원,서울,0,0,0,0,0,0,0,0,330,422,192,12,0,0,12,32,0,0,0,464,362,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7930178463,숙명여자대학교 정책대학원,서울,0,0,0,0,0,0,0,0,69,73,40,2,0,0,0,18,0,0,0,93,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,40,0,0,0,0,0
2023,7995261728,광운대학교 환경대학원,서울,0,0,0,0,0,0,0,0,16,40,30,4,0,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,30,0,0,0,0,0
2023,7999251246,서울대학교 치의학대학원,서울,0,0,0,0,0,0,0,0,219,497,90,3,0,0,13,1,0,0,0,507,220,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7999320447,광운대학교 교육대학원,서울,0,0,0,0,0,0,0,0,420,452,210,18,0,0,4,18,0,0,0,478,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,2,0,0,0,0,0,0,0,210,0,0,0,0,0
2023,8017761707,경희대학교 관광대학원,서울,0,0,0,0,0,0,0,0,242,438,156,20,0,0,0,52,0,0,0,534,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,2,0,0,0,0,0,0,0,156,0,0,0,0,0
2023,8082328379,숙명여자대학교 사회교육대학원,서울,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8083013415,강서대학교 일반대학원,서울,0,0,0,0,0,0,0,0,92,216,64,24,0,0,0,16,0,0,0,304,108,0,0,0,0,0,64,0,0,0,0,32,12,0,0,32,0,0,0,0,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8084057331,홍익대학교 영상대학원,서울,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8104947447,홍익대학교 패션대학원,서울,0,0,0,0,0,0,0,0,87,108,50,8,0,0,4,33,0,0,0,153,120,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8120602428,건국대학교 일반대학원,서울,0,0,0,0,0,0,0,0,2976,5847,1959,669,0,0,6,594,0,0,0,7011,3570,0,0,0,0,0,1959,0,0,0,0,792,402,0,0,792,0,0,0,51,1164,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8126191616,동국대학교 행정대학원,서울,0,0,0,0,0,0,0,0,91,183,90,8,0,0,0,17,0,0,0,220,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,90,0,0,0,0,0
2023,8139772176,홍익대학교 건축도시대학원,서울,0,0,0,0,0,0,0,0,113,252,100,14,0,0,0,16,0,0,0,296,129,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8160637080,서경대학교 경영문화대학원,서울,0,0,0,0,0,0,0,0,51,84,45,3,0,0,1,5,0,0,0,98,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0,0,0,0,0,45,0,0,0,0,0
2023,8175767421,성균관대학교 유학대학원,서울,0,0,0,0,0,0,0,0,49,65,40,3,0,0,0,7,0,0,0,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,40,0,0,0,0,0
2023,8233212292,중앙대학교 글로벌인적자원개발대학원,서울,0,0,0,0,0,0,0,0,82,138,80,4,0,0,0,15,0,0,0,167,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,80,0,0,0,0,0
2023,8241794824,한양대학교 대학원,서울,0,0,0,0,0,0,0,0,6753,13524,3879,678,0,0,6,825,0,0,0,15087,7578,0,0,0,0,0,3879,0,0,0,0,1923,414,0,0,1923,0,0,0,120,1563,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8242534577,연세대학교 공학대학원,서울,0,0,0,0,0,0,0,0,256,1128,472,16,0,0,0,28,0,0,0,1230,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,0,0,0,0,0,0,0,472,0,0,0,0,0
2023,8262581408,한성대학교 부동산대학원,서울,0,0,0,0,0,0,0,0,4,16,52,10,0,0,0,6,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,52,0,0,0,0,0
2023,8296490430,명지대학교 부동산ㆍ유통경영대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8321034252,동국대학교 불교대학원,서울,0,0,0,0,0,0,0,0,106,161,74,6,0,0,0,34,0,0,0,205,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,74,0,0,0,0,0
2023,8321966588,성균관대학교 생활과학대학원,서울,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8331887543,서강대학교 정보통신대학원,서울,0,0,0,0,0,0,0,0,184,568,280,14,0,0,0,48,0,0,0,724,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2,0,0,0,0,0,0,0,280,0,0,0,0,0
2023,8412780284,한양사이버대학교 휴먼서비스대학원,서울,0,0,0,0,0,0,0,0,302,406,145,3,0,0,0,24,0,0,0,437,326,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8460805237,가톨릭대학교 임상간호대학원,서울,0,0,0,0,0,0,0,0,260,266,90,8,0,0,0,14,0,0,0,280,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,90,0,0,0,0,0
2023,8480471730,서울대학교 공학전문대학원,서울,0,0,0,0,0,0,0,0,10,71,50,1,0,0,2,3,0,0,0,85,13,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8498712897,성균관대학교 경영(전문)대학원,서울,0,0,0,0,0,0,0,0,270,689,300,12,0,0,7,49,0,0,0,771,319,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,45,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8530551791,가톨릭대학교 보건대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8574144661,성공회대학교 신학대학원,서울,0,0,0,0,0,0,0,0,22,46,34,8,0,0,0,12,0,0,0,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,2,0,0,0,0,0,0,0,34,0,0,0,0,0
2023,8581258416,국민대학교 자동차산업대학원,서울,0,0,0,0,0,0,0,0,0,37,20,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,20,0,0,0,0,0
2023,8620263099,중앙대학교 글로벌대학원,서울,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8653946280,한양대학교 부동산융합대학원,서울,0,0,0,0,0,0,0,0,77,281,130,2,0,0,1,20,0,0,0,338,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0,0,0,0,0,130,0,0,0,0,0
2023,8655836164,서울과학기술대학교 주택도시대학원,서울,0,0,0,0,0,0,0,0,24,99,38,5,0,0,0,1,0,0,0,111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,38,0,0,0,0,0
2023,8678744912,광운대학교 상담복지정책대학원,서울,0,0,0,0,0,0,0,0,130,159,90,2,0,0,4,2,0,0,0,164,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,90,0,0,0,0,0
2023,8737566292,경희대학교 국제법무대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8741206049,명지대학교 사회교육대학원,서울,0,0,0,0,0,0,0,0,5,6,0,10,0,0,0,7,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8761620879,숭실대학교 기독교학대학원,서울,0,0,0,0,0,0,0,0,70,212,140,8,0,0,0,20,0,0,0,260,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,140,0,0,0,0,0
2023,8777123510,성균관대학교 중국대학원,서울,0,0,0,0,0,0,0,0,34,69,40,1,0,0,0,2,0,0,0,76,36,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8779740810,경희대학교 치의학전문대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,8842373609,광운대학교 경영대학원,서울,0,0,0,0,0,0,0,0,54,110,75,4,0,0,0,8,0,0,0,124,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,75,0,0,0,0,0
2023,8900690734,서울외국어대학원대학교,서울,0,0,0,0,0,0,0,0,150,188,70,3,0,0,7,9,0,0,0,198,159,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
