공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,급식사고발생유무,급식사고발생일자,급식사고귀책사유내용,급식사고처리현황내용,입력일련번호,급식사고학생수,급식사고발생건수
2013,6955632150,장곡중학교,중학교,경기도교육청,2,Y,20120824, ,"- 사고추정원인: 음식물로 인한 식중독    12.8.24(금)8시25분 환자3명 학교 보건실 방문 발생신고    12.8.24(금)13시 보건소, 시흥시청위생과, 경기도 시흥교육지원청 보고    12.8.24(금) 14시 30분 보건소, 경인식약청보고,   -처리현황: 전교생 설문 검사 후 유증상자 60명   역학조사수행: 환자가검물 60명, 조리종사원가검물 9건, 환경가검물 6건 채취, 조리용수 11건,보존식수거   치료조치: 자가치료 60명  -사고귀책사유:   보건소(역학조사관)의 종합결론:4개교에 공통된 감염원은 김치류 이외에 다른 식품은 없었으며,   김치류가 감염원으로 추정됨.   발생장소: 4개교에 김치류를 납품한 제조업체로 볼 수 있음.  ",1,60,1
2013,6955632150,장곡중학교,중학교,경기도교육청,2,Y,20120827, ,"- 사고추정원인: 음식물로 인한 식중독    12.8.24(금)8시25분 환자3명 학교 보건실 방문 발생신고    12.8.24(금)13시 보건소, 시흥시청위생과, 경기도 시흥교육지원청 보고    12.8.24(금) 14시 30분 보건소, 경인식약청보고,   -처리현황: 전교생 설문 검사 후 유증상자 60명   역학조사수행: 환자가검물 60명, 조리종사원가검물 9건, 환경가검물 6건 채취, 조리용수 11건,보존식수거   치료조치: 자가치료 60명  -사고귀책사유:   보건소(역학조사관)의 종합결론:4개교에 공통된 감염원은 김치류 이외에 다른 식품은 없었으며,   김치류가 감염원으로 추정됨.   발생장소: 4개교에 김치류를 납품한 제조업체로 볼 수 있음.  -조치내용:   김치업체 식재료 남품중단, 급식은 모든재료 가열해서 실시, 전체학생 급식 배식전 손씻기 강조교육",2,21,1
2013,6955632150,장곡중학교,중학교,경기도교육청,2,Y,20120828, ,"- 사고추정원인: 음식물로 인한 식중독    12.8.24(금)8시25분 환자3명 학교 보건실 방문 발생신고    12.8.24(금)13시 보건소, 시흥시청위생과, 경기도 시흥교육지원청 보고    12.8.24(금) 14시 30분 보건소, 경인식약청보고,   -처리현황: 전교생 설문 검사 후 유증상자 60명   역학조사수행: 환자가검물 60명, 조리종사원가검물 9건, 환경가검물 6건 채취, 조리용수 11건,보존식수거   치료조치: 자가치료 60명  -사고귀책사유:   보건소(역학조사관)의 종합결론:4개교에 공통된 감염원은 김치류 이외에 다른 식품은 없었으며,   김치류가 감염원으로 추정됨.   발생장소: 4개교에 김치류를 납품한 제조업체로 볼 수 있음.  -조치내용:   김치업체 식재료 남품중단, 급식은 모든재료 가열해서 실시, 전체학생 급식 배식전 손씻기 강조교육",3,19,1
2013,6955632150,장곡중학교,중학교,경기도교육청,2,Y,20120829, ,"- 사고추정원인: 음식물로 인한 식중독    12.8.24(금)8시25분 환자3명 학교 보건실 방문 발생신고    12.8.24(금)13시 보건소, 시흥시청위생과, 경기도 시흥교육지원청 보고    12.8.24(금) 14시 30분 보건소, 경인식약청보고,   -처리현황: 전교생 설문 검사 후 유증상자 60명   역학조사수행: 환자가검물 60명, 조리종사원가검물 9건, 환경가검물 6건 채취, 조리용수 11건,보존식수거   치료조치: 자가치료 60명  -사고귀책사유:   보건소(역학조사관)의 종합결론:4개교에 공통된 감염원은 김치류 이외에 다른 식품은 없었으며,   김치류가 감염원으로 추정됨.   발생장소: 4개교에 김치류를 납품한 제조업체로 볼 수 있음.  -조치내용:   김치업체 식재료 남품중단, 급식은 모든재료 가열해서 실시, 전체학생 급식 배식전 손씻기 강조교육",4,13,1
2013,6955632150,장곡중학교,중학교,경기도교육청,2,Y,20120830, ,"- 사고추정원인: 음식물로 인한 식중독    12.8.24(금)8시25분 환자3명 학교 보건실 방문 발생신고    12.8.24(금)13시 보건소, 시흥시청위생과, 경기도 시흥교육지원청 보고    12.8.24(금) 14시 30분 보건소, 경인식약청보고,   -처리현황: 전교생 설문 검사 후 유증상자 60명   역학조사수행: 환자가검물 60명, 조리종사원가검물 9건, 환경가검물 6건 채취, 조리용수 11건,보존식수거   치료조치: 자가치료 60명  -사고귀책사유:   보건소(역학조사관)의 종합결론:4개교에 공통된 감염원은 김치류 이외에 다른 식품은 없었으며,   김치류가 감염원으로 추정됨.   발생장소: 4개교에 김치류를 납품한 제조업체로 볼 수 있음.  -조치내용:   김치업체 식재료 남품중단, 급식은 모든재료 가열해서 실시, 전체학생 급식 배식전 손씻기 강조교육",5,6,1
2013,7206003487,신흥중학교,중학교,경상북도교육청,2,Y,20121228, ,보존식 원인균 불검출됨,1,13,1
2013,7768409073,와룡고등학교,고등학교,대구광역시교육청,2,Y,20121220, ,"61명 증상 역학조사 실시 결과 25명의 학생 인체가검물에서 노로바이러스 24명 장병원성대장균1명이 검출  보건소 및 관할교육청에서 학교급식 운영실태 전반적으로 점검 후 개선조치함,  본교 급식업무 관계자 주의 및 경고 조치함.",1,61,1
2013,7842311441,나산고등학교,고등학교,전라남도교육청,2,Y,20120415, ,"지하수로 인한 노로바이러스가 원인이며 학교에서는 지하수를 수돗물로 교체하고 학생들의 손씻기, 조리종사원의 위생교육을 통하여 위생적인 급식을 하게 하고 교육청에서는 이를 점검하고 확인 하였음",1,8,1
2013,8168907403,인천장도초등학교,초등학교,인천광역시교육청,2,Y,20120906, ,"보건소의 종합적인 조사결과 및 결론 : 보존식 중 9.3(월)일자 중식에 제공된 겉절이와 환자에게서 검출된 병원성대장균 ETEC0169가 동일하게 검출된 점, 대장균의 일반적인 잠복기가 12~36시간인 점 등을 고려해볼때 이번 유행의 감염원인은 겉절이로 추정됨. 1. 겉절이납품업체(햇담푸드) : 9~11월계약해지. 2. 업체 시정명령(2012.10.4) ",1,121,1
2013,8827552258,성창여자고등학교,고등학교,경상북도교육청,2,Y,20120325, ,통원치료,1,1,1
2013,8885215461,횡계초등학교,초등학교,강원특별자치도교육청,2,Y,20121130, ,"1. 식중독원인 : 노로바이러스  2. 학교조치사항 : 개인위생강화교육, 5일간 급식중단, 조리사 업무정지 1개월  3. 교육청 및 관계기관 : 위생환경 및 급식소 점검실시, 보존식과 환자가검물로 역학조사, 주변환경 및 식수원 조사",1,20,1
2013,9158064246,밀양여자고등학교,고등학교,경상남도교육청,2,Y,20120518, ,"2012.05.18(금)식중독 환자 45명 발생 밀양교육청, 밀양보건소신고.방역.음용수차단,역학조사실시.급식소대청소(열탕소독,후드.에어컨필터전체세척) ,사고수습후식양청식중독컨설팅실시.",1,45,1
2013,9668481111,능주고등학교,고등학교,전라남도교육청,2,Y,20120507, ," -급식사고원인역학조사결과 :보존식,음용수,조리수검사결과 기준에 적합했으나 환자가검물검사결과 황색포도상구균,장병원성대장균이 나옴  -사고대응처리:사고발생일 교육청,보건소 보고후 급식중단함(2012.05.08)  기숙사잔여학생들 외식업체통한 급식실시,정수기물중단하고 끓인물 공급,학부모가정통신물발송,외식금지,손씻기,학생생활지도강화,조리원보균자 가택치료 및 전급식종사원 개인위생교육실시,급식소내외부대청소 및 식기구소독실시,급식소 방역소독실시,추가환자모니터링  보건소 급식재개공문에 2012년5월14일 급식실시함",1,87,1
2013,9793572366,상주중학교,중학교,경상북도교육청,2,Y,20121201, ,급식 외 외부음식의 무단반입으로 2학년 학생 13명이 식중독 증상 발생 후 병원 치료 등으로 모두 완치됨.,1,13,1
2013,9863692820,포항중앙여자고등학교,고등학교,경상북도교육청,2,Y,20121130, ,"김치 납품업체 지하수의 노로바이러스에 의한 감염으로 사고발생,  의증학생 가검물 채취 및 보존식, 도마 및 식기류 시료 채취후 도보건환경연구원 검사 의뢰  환자 모니터링, 식단조정, 급식소 소독,끓인 물 공급",1,5,1
2013,9967832803,광주인성고등학교,고등학교,광주광역시교육청,2,Y,20120407, ,"사고원인 : 김치납품업체의 오염된 지하수로 제조,가공된 김치가 원인제공    조치내용 : 관할구청의 행정처분 및 학교와 김치 납품업체 공급계약 해지",1,51,1
2014,1125733375,한솔초등학교,초등학교,전북특별자치도교육청,2,Y,20140101, ,0,1,0,1
2014,1144854307,인천기계공업고등학교,고등학교,인천광역시교육청,2,Y,20130529, ,"2013.05.30(목) 오전부터 복통 및 설사를 하는 학생들이 발생하였으며, 교육청,보건소와의 합동조사 결과 5.29일 식단의 보존식에서 병원성대장균이 검출됨. 해당증상을 보이는 학생들과 조리종사원에 대한 역학조사 결과 학생과 조리종사원에게서 병원성대장균 EPEC가 검출됨. 해당일 이후의 식단으로는 추가 증상이 없어 급식관련 위생상태 재점검 후 정상급식 실시함.",1,46,1
2014,1169360041,연무마이스터고등학교,고등학교,충청남도교육청,2,Y,20131231, ,해당없음,1,0,1
2014,1186931729,도산초등학교,초등학교,울산광역시교육청,2,Y,20140401, ,해당없음,1,0,1
2014,1223826050,예문여자고등학교,고등학교,부산광역시교육청,2,Y,20130624, ,"감염원 원인불명,8일간 급식중단,전교생건강상태 일일보고",1,79,1
2014,1264241039,육민관고등학교,고등학교,강원특별자치도교육청,2,Y,20140303, ,급식사고 해당없음,1,0,1
2014,1306905865,가남초등학교,초등학교,충청남도교육청,2,Y,20140401, ,급식사고 발생 없음,1,0,1
2014,1307975530,안성중학교,중학교,전북특별자치도교육청,2,Y,20140403, ,해당없음,1,0,1
2014,1363977909,광양여자고등학교,고등학교,전라남도교육청,2,Y,20131023, ,"1. 2013.10.23 : 식중독 의심 환자 발생, 광양보건소, 광양교육지원청 발생 보고, 학교 식중독 발생시 대책반 구성·운영 학생/조리종사원 역학조사 실시(광양보건소), 학교 방역소독/수질검사   2. 2013.10.24.식품의약품안전처 식중독 의심 환자 발생 관련 조사, 광양교육지원청 의심 환자 발생 관련 조사  3. 2013.11.01. 광양시청 건강증진과  - 식중독 의심환자 발생에 따른 가검물 검사 결과 : 원인불명",1,13,1
2014,1398540854,내촌중학교,중학교,강원특별자치도교육청,2,Y,20140404, ,급식사고 없음,1,0,1
2014,1406878232,안양여자고등학교,고등학교,경기도교육청,2,Y,20130401, ,0,1,0,1
2014,1487068235,대현초등학교,초등학교,울산광역시교육청,2,Y,20130301, ,발생 무,1,0,1
2014,1535057246,목포제일여자고등학교,고등학교,전라남도교육청,2,Y,20140404, ,무,1,0,1
2014,1710762321,벌교중앙초등학교,초등학교,전라남도교육청,2,Y,20140101, ,해당없음,1,0,1
2014,1710846006,군산동고등학교,고등학교,전북특별자치도교육청,2,Y,20130301, ,없음,1,0,1
2014,1715929865,화산초등학교,초등학교,전북특별자치도교육청,2,Y,20131202, ,해당없음,1,0,1
2014,1801520228,저동고등학교,고등학교,경기도교육청,2,Y,20140401, ,급식사고 없음,1,0,1
2014,1817888140,명신고등학교,고등학교,경상남도교육청,2,Y,20130618, ,"1.사고원인 : 고등어구이에서 클로스트리듐 퍼프리젠스(C. perfringens)검출 2.. 관계기관 조치내용 2-1. 진주시청: 행정처분 과태료350만원, 조리사 업무정지 1월 2-2. 보건복지부: 영양사 면허정지 1월 2-3. 학교: 영양교사, 조리사 정직 1월",1,19,1
2014,1827438414,왕신여자중학교,중학교,전북특별자치도교육청,2,Y,20140228, ,급식사고 발생 없음,1,0,1
2014,1837634027,유신고등학교,고등학교,경기도교육청,2,Y,20140228, ,사고 발생 없음,1,0,1
2014,1846247136,줄포자동차공업고등학교,고등학교,전북특별자치도교육청,2,Y,20140401, ,없음,1,0,1
2014,1974978685,암태중학교,중학교,전라남도교육청,2,Y,20130101, ,없음,1,0,1
2014,2088259637,금호중학교,중학교,세종특별자치시교육청,2,Y,20131231, ,급식사고 없었음.,1,0,1
2014,2090063691,원광여자고등학교,고등학교,전북특별자치도교육청,2,Y,20140401, ,해당없음,1,0,1
2014,2104735374,주생초등학교,초등학교,전북특별자치도교육청,2,Y,20130101, ,해당없음,1,0,1
2014,2263787686,원주여자고등학교,고등학교,강원특별자치도교육청,2,Y,20140401, ,사고 무,1,0,1
2014,2431022346,별량초등학교,초등학교,전라남도교육청,2,Y,20140408, ,급식사고 발생 사례 없음,1,99,1
2014,2522157907,광주체육중학교,중학교,광주광역시교육청,2,Y,20140404, ,사고학생수 없음,1,0,1
2014,2619546771,강현초등학교,초등학교,강원특별자치도교육청,2,Y,19700101, ,없음,1,0,1
2014,2673877596,송지초등학교,초등학교,전라남도교육청,2,Y,20140408, ,해당없음,1,0,1
2014,2708159446,응곡중학교,중학교,경기도교육청,2,Y,20140401, ,해당없음,1,0,1
2014,2776465654,구림초등학교,초등학교,전북특별자치도교육청,2,Y,20131231, ,해당없음,1,0,1
2014,2899944365,옥종초등학교,초등학교,경상남도교육청,2,Y,20140403, ,없음,1,0,1
2014,3049231827,전주서신중학교,중학교,전북특별자치도교육청,2,Y,20130405, ,"노로바이러스에 오염된 지하수를 이용한 배추겉절이 제공으로 발생, 식중독 예방을 위한 교육 및 식품위생관리에 보다 철저를 기하는 계기가 되었음 손씻기등 개인위생 철저 및 식중독 예방교육 실시, 철저한 식재료 대면검수 및 급식점검, 학교주변 부정 불량식품 매식 금지등 생활지도 강화 학교 내 집단환자 감시체계 상시 구축",1,12,1
2014,3137623488,대구동중학교,중학교,대구광역시교육청,2, ,20130823, ,"1.발생개요 : 2013.8.23 대구동중학교에서 19여명의 학생이 설사,복통 증상을 호소. 인체가검물56건, 보존29건, 환경검체11건 및 식재료 납품업체 식품2건 채취하여 역학조사를 실시한 결과 인체검사에서 15건( 학생10명,조리종사자1명- 장독소대장균, 조리종사자1명- 바실러스 세레우스, 학생2명,교사1명- 장병원성대장균검출)에서 식중독균 검출  2.역학조사결과: 유증상자 및 조리종사자의 인체검체에서 검출된 장독소대장균이 집단환자 발생의 원인으로 추정, 환경검체검사에서는 원인병원체가 나오지 않았으나 유증상자 학생 및 조리종사자의 인체검체에서 장독소대장균이 검출되어 추정감염경로는 식품오염으로 추정. 3. 사고조치결과: 학교급식관계자 ""주의""조치, 학교급식운영실태지적사항 개선",2,12,1
2014,3170142054,구룡초등학교,초등학교,충청남도교육청,2,Y,20140401, ,해당없음,1,0,1
2014,3193256258,전주교육대학교군산부설초등학교,초등학교,전북특별자치도교육청,2,Y,20130101, ,미발생,1,0,1
2014,3379451453,현암초등학교,초등학교,경기도교육청,2,Y,20140404, ,없음,1,0,1
2014,3380788803,국립공주대학교사범대학부설고등학교,고등학교,충청남도교육청,2,Y,20140228, ,해당없음,1,0,1
2014,3456730723,소만초등학교,초등학교,경기도교육청,2,Y,20130401, ,없음.,1,0,1
2014,3506198704,심학초등학교,초등학교,경기도교육청,2,Y,20130101, ,사고없음,1,0,1
2014,3542159616,순천매산여자고등학교,고등학교,전라남도교육청,2,Y,20140401, ,없음,1,0,1
2014,3564889192,김화고등학교,고등학교,강원특별자치도교육청,2,Y,20140402, ,해당없음,1,0,1
2014,3592591047,거진고등학교,고등학교,강원특별자치도교육청,2,Y,20130301, ,급식사고 발생 없음,1,0,1
2014,3630647301,마산제일고등학교,고등학교,경상남도교육청,2,Y,20131009, , 급식사고학생 48명 긴급으로 병원에서 치료조치하고 급식소는 보건소 당국에서 역학조사 실시 2013년 10월 24일 경남보건환경연구원 검사 결과 통보10월 8일 석식 삼계탕 바실러스균 검출으로 추정,1,48,1
2014,3656592309,성북초등학교,초등학교,부산광역시교육청,2, ,20130930, ,"1. 학교급식으로 제공된 오이,쌈장에서 장독소성 식중독 발생.   2. 식중독 방지를 위한 급식관리 대책 강구  가.조리종사자 손씻기 등 개인위생 철저 및 식중독 예방교육 실시   나.철저한 식재료 검수(복수검수원칙) 및 급식 점검 실시-보존식(-18도 이하, 144시간)철저 관리 지도   다.영양사 및 조리종사원의 식중독 예방 교육 철저히 지도   라.학교급식 자체 위생 안전 점검 방법 마련(학교급식법 제 19조에 따름)   마.재료 수거 검사. 원산지 확인 철저 및 HACCP인증마크 식품 사용   바.식당배식 관리지도 철저(손소독 및 철저한 배식복장과 배식전 환기등)   사.학교내 집단환자 감시체계 상시 구축 운영 철저   3. 급식수요자에 대한 사고 처리 및 예방대책    가.보건교육(손씻기 등 개인 위생 교육) 실시   나.보건실방문 학생 및 담임교사와 연계하여 건강이상시 즉시 신고하도록 교육   4. 급식관계직원 징계 처리하여 경각심 고취   가.성북초등학교장 주의 처분    나.급식업무담당자인 영양교사 경고 처분   다.영양교사 영양사면허 1개월, 조리사면허 1개월 정지 처분   라.급식실 위생원 및 조리종사원 6명 시말서 제출",3,57,1
2014,3704714357,부천여자고등학교,고등학교,경기도교육청,2,Y,20130527, ,클로스트로듐 퍼프린젠스로 추정 판단. 메밀묵신김치무침이 유의한 위험인자로 지목됨. 검수모니터링 연수를 열어 매일 학부모 식재료 검수 참여 (26명/ 96회) 및 학생의 위생교육 실시함.  급식실 소독 및 월1회 자체점검하여 조리원 위생교육 실시,1,134,1
2014,3710449457,도심초등학교,초등학교,경기도교육청,2,Y,20140407, ,해당사항없음,1,0,1
2014,3725836217,살레시오여자고등학교,고등학교,광주광역시교육청,2,Y,20130619, ,"보건소 및 교육청 보고, 급식 중단 후 급식소 소독 및 위생교육 ",1,15,1
2014,3785321176,전남미래자동차고등학교,고등학교,전라남도교육청,2,Y,20130301, ,.,1,0,1
2014,3838257789,매포초등학교,초등학교,충청북도교육청,2,Y,20140401, ,0,1,0,1
2014,3860551238,순창제일고등학교,고등학교,전북특별자치도교육청,2,Y,20140404, ,없음,1,0,1
2014,3868121504,만월중학교,중학교,인천광역시교육청,2,Y,20140228, ,사고없음,1,0,1
2014,3872934997,순천주암중학교,중학교,전라남도교육청,2,Y,20140228, ,0,1,0,1
2014,3916064918,창신초등학교,초등학교,경기도교육청,2,Y,20140212, ,해당없음,1,0,1
2014,3947851240,영락고등학교,고등학교,서울특별시교육청,2,Y,20130607, ,"원인 불명, 버섯볶음으로 추정하였으나 식중독균 불검출, 복통, 설사, 두통이 있었으나 귀가후 자가투약 후 전원 완치. 비가열등 위험식단 배제 및 조리원 위생교육실시. 식기구 전체 살균, 소독하였음.",1,32,1
2014,3972610712,대신고등학교,고등학교,경기도교육청,2,Y,20140303, ,해당없음,1,0,1
2014,4013234913,충주성심학교,특수학교,충청북도교육청,2,Y,20140214, ,해당없음,1,0,1
2014,4016763091,반월중학교,중학교,경기도교육청,2,Y,20140407, ,해당없음,1,0,1
2014,4130681872,신남중학교,중학교,서울특별시교육청,2,Y,20130609, ,"살모넬라 식중독 발생. 조리원의 2차오염 및 생야채와의 교차오염 추측 후, 경고조치 및 과태료 발생 ",1,109,1
2014,4192088901,전주예술중학교,중학교,전북특별자치도교육청,2,Y,20140408, ,급식 사고 발생 안함 ,1,0,1
2014,4248959779,웅치초등학교,초등학교,전라남도교육청,2,Y,20130301, ,급식사고 미발생,1,0,1
2014,4252025544,상인초등학교,초등학교,경기도교육청,2,Y,20140228, ,해당없음,1,0,1
2014,4268060863,반천초등학교,초등학교,울산광역시교육청,2,Y,20130101, ,해당사항없음,1,0,1
2014,4283084452,설화중학교,중학교,충청남도교육청,2,Y,20130301, ,없음,1,0,1
2014,4294698953,인천논현고등학교,고등학교,인천광역시교육청,2,Y,20130628, ,"부착성대장균, 장병원성대장균 인한 식중독 발생, 동일한 제품(훈제족발)이 공급된 다른 곳에서의 유증상자 파악이 보완될 필요가 있으며, 손씻기 등 개인위생 철저 및 식중독 예방교육 실시, 식중독 예방을 위한 조리종사원 교욱 실시 ",1,30,1
2014,4324431240,홍주고등학교,고등학교,충청남도교육청,2,Y,20130301, ,사고없음,1,0,1
2014,4331637799,보덕중학교,중학교,충청북도교육청,2,Y,20140228, ,해당없음,1,0,1
2014,4364254534,대전이문고등학교,고등학교,대전광역시교육청,2,Y,19700101, ,해당없음,1,0,1
2014,4392260551,교동초등학교,초등학교,강원특별자치도교육청,2,Y,20140401, ,사고 발생 없음,1,0,1
2014,4409305989,원평초등학교,초등학교,전북특별자치도교육청,2,Y,20140408, ,급식사고발생 없음,1,0,1
2014,4419786453,울산예술고등학교,고등학교,울산광역시교육청,2,Y,20140407, ,해당사항없음,1,0,1
2014,4562253057,김제중앙초등학교,초등학교,전북특별자치도교육청,2,Y,20140101, ,0,1,0,1
2014,4623135983,전주여자고등학교,고등학교,전북특별자치도교육청,2,Y,20130401, ,노로바이러스 인한 식중독 발생함. 오염된 지하수로 제조한 김치가 원인이었으며 이상 증상 학생 인원 파악과 학생보건위생교육을 실시함.,1,133,1
2014,4755444526,인계초등학교,초등학교,경기도교육청,2,Y,20140401, ,해당없음,1,0,1
2014,4804548263,논산반월초등학교,초등학교,충청남도교육청,2,Y,20140407, ,해당 없음,1,0,1
2014,4821505725,금구초등학교,초등학교,광주광역시교육청,2,Y,20140303, ,사고 미발생,1,0,1
2014,4883719563,대관령중학교,중학교,강원특별자치도교육청,2,Y,20140403, ,본교는 해당없음,1,0,1
2014,4932202637,평동중학교,중학교,광주광역시교육청,2,Y,20140228, ,해당사항없음,1,0,1
2014,5030965328,수원하이텍고등학교,고등학교,경기도교육청,2,Y,20130616, ,"유증상자의 인체 검체에서 유의한 빈도로 클로스트리디움 퍼프린젠스균이 동일하게 나타났으나, 학교에서 위탁업체의 보존식을 보관하지 않아 제조업체의 보존식을 보건환경연구원에 의뢰한 결과 균은 발견되지 않아 식중독이라는 연관성을 찾기 어려웠으며 급식실 방역소독 실시 및 조리종사원 위생교육을 실시함.",1,68,1
2014,5036730468,김해율하고등학교,고등학교,경상남도교육청,2,Y,19700101, ,없음,1,0,1
2014,5097226619,경기체육고등학교,고등학교,경기도교육청,2,Y,20130909, ,학교급식 이외의 야식 및 간식으로 인해 캠필로박터 제주니에 의한 식중독 사고 발생하였으나 보건소 검사 결과 학교급식으로 인한 식중독으로 판명되지 않는다고 함. 이에 당시 증상 학생 인원 파악과 학교 전체 소독 및 학생보건위생교육을 실시하였음.,1,10,1
2014,5116011738,유안초등학교,초등학교,광주광역시교육청,2,Y,20130719, ,"1.사고원인 - 급식실 위생관리 2.교육청 조치내용 - 교장,영양교사,조리사 주의 행정처분",1,8,1
2014,5145344913,북평고등학교,고등학교,강원특별자치도교육청,2,Y,20140403, ,사고없음,1,0,1
2014,5178281903,서울창신초등학교,초등학교,서울특별시교육청,2,Y,20131218, ,"가. 사고개요: 2013년 12월 19일 14시 6학년학생 설사환자2명이 보건실방문하여 최초환자수 인지하였고 긴급대책회의후 당일 교육청과 보건소에 보고하였음.나. 조사결과 :2013년 12월 20일 종로구보건소 역학조사반이 보존식수거하여 검사하였음.급식보존식과 환경검체(칼,도마),음용수,조리종사자 검체 검사결과 식중독균이 검출되지 않아 감염원은 불명이며 '사고의 귀책사유가 학교에 없음'으로 판명됨. 위 내용은 종로구 보건소 역학조사결과보고서를 근거로 작성함",1,36,1
2014,5211832582,경남관광고등학교,고등학교,경상남도교육청,2,Y,20140408, ,없음,1,0,1
2014,5345335781,남해해성고등학교,고등학교,경상남도교육청,2,Y,20130708, ,조리종사자-환자-보존식(배추겉절이)에서 공통으로 발견된 바실러스 세레우스가 원인 이었음.,1,19,1
2014,5347744405,밀양초등학교,초등학교,경상남도교육청,2,Y,20140401, ,해당사항없음,1,0,1
2014,5389698445,성광학교,특수학교,경기도교육청,2,Y,20131231, ,해당없음,1,0,1
2014,5397849678,경기체육중학교,중학교,경기도교육청,2,Y,20130909, ,"캠필로박터 제주니에 의한 식중독 발생. 발생 학생수가 일부 부서(체육특성화 중학교)에 집중적으로 편중되어있으며, 본교 특성상 학생들의 체중관리를 위해서 학교급식으로 제공되는 조중석, 간식 이외의 야식 및 간식을 따로 사다먹는 사례가 있는 바 장안구청 보건소에서는 학교급식으로 인한 식중독으로 판명하지 않는다고 결과를 송부하였음. 이에 정확한 원인이 불규명되었으며, 당시 이상 증상 학생 인원파악과 학교 전체 소독 및 전체학생을 대상으로 한 학생보건위생교육을 실시함을 물론 각 부서 담임 및 감독, 전문지도자에게 주의당부 및 학생관리교육 실시. ",1,10,1
2014,5508529424,태안초등학교,초등학교,경기도교육청,2,Y,20130314, ,처리완료(2013.11.12),1,36,1
2014,5550652444,오부초등학교,초등학교,경상남도교육청,2,Y,20140301, ,해당없음,1,0,1
2014,5560973048,광양고등학교,고등학교,전라남도교육청,2,Y,20130912, ,급식으로 인한 원인병원체가 검출되지 않았고 학생들이 마시는 음용수로 추정되어 급식실로 인입되는 상수도 관로를 급식실 단독으로 공급되도록 재시공함 ,1,40,1
2014,5610358417,황간중학교,중학교,충청북도교육청,2,Y,20140228, ,급식사고 없음,1,0,1
2014,5688193976,인천세원고등학교,고등학교,인천광역시교육청,2,Y,20130927, ,치킨텐더또띠아에 EAEC 원인병원체로 식중독이 발생함. 개인위생 철저 및 식중독 예방 교육을 실시함. 학교내 집단 환자 감시체계 상시 구축 운영함.,1,135,1
2014,5714616417,전주중앙여자고등학교,고등학교,전북특별자치도교육청,2,Y,20130320, ,"급식중단, 통원자가치료 ----> 완치 ",1,52,1
2014,5819182872,광덕중학교,중학교,광주광역시교육청,2,Y,20140401, ,없음,1,0,1
2014,5859150469,대신중학교,중학교,경기도교육청,2,Y,20140303, ,해당없음,1,0,1
2014,5941515207,인천논현초등학교,초등학교,인천광역시교육청,2,Y,20140401, ,해당사항 없음,1,0,1
2014,5999130129,호남삼육고등학교,고등학교,광주광역시교육청,2,Y,20130101, ,0,1,0,1
2014,6033104598,학산여자고등학교,고등학교,부산광역시교육청,2,Y,20130902, ,"원인병원체는 병원성대장균(ETEC)로 추정되며, 추정감염원은 유의한 결과를 보이는 식품이 없고, 균 검출된 음식이 없었으므로 불명이었음. 향후 개인위생 철저 및 식중독 예방교육 등 위생교육을 실시함. ",1,22,1
2014,6043291091,괴목초등학교,초등학교,전북특별자치도교육청,2,Y,20131231, ,해당없음,1,0,1
2014,6048074007,가사초등학교,초등학교,경기도교육청,2,Y,20140228, ,없음,1,0,1
2014,6074451386,선유중학교,중학교,서울특별시교육청,2,Y,20140311, ,클로스트리디움퍼프린젠스로 인한 식중독이 발생함. 완제품으로 들어온 족발이 원인이였으며 이상 증상 학생인원 파악과 완제품으로 들어오는 제품을 신중하게 선택하고 위험한 식단을 배제함.,1,172,1
2014,6085247814,여수개도중학교,중학교,전라남도교육청,2,Y,20140401, ,해당없음,1,0,1
2014,6095301806,구이중학교,중학교,전북특별자치도교육청,2,Y,20130404, ,완치-100%,1,22,1
2014,6103704631,전남고등학교,고등학교,광주광역시교육청,2,Y,20130301, ,사고발생없음,1,0,1
2014,6228466510,삼우초등학교,초등학교,전북특별자치도교육청,2,Y,20140228, ,없음,1,0,1
2014,6317939639,아산북수초등학교,초등학교,충청남도교육청,2,Y,20130304, ,관련 없음,1,0,1
2014,6336312234,태봉초등학교,초등학교,전북특별자치도교육청,2,Y,20130401, ,1. 급식운영중단 요청 및 교실 화장실 식수대 주변 및 건물에 대한 방역소독 실시 2. 손씻기등 수인성 식품매개질환 예방을 위한 보건교육실시3. 급식관계 종사자를 대상으로 손상처등 검사및 식중독 예방수 위생교육실시4. 홍보자료을 통한수인성 식품매개질환 예방을 위한 홍보활동 강화,1,3,1
2014,6337970912,수원원일중학교,중학교,경기도교육청,2,Y,20140228, ,사고 발생 없음,1,0,1
2014,6349695384,줄포초등학교,초등학교,전북특별자치도교육청,2,Y,20131231, ,없음,1,0,1
2014,6358361601,무학초등학교,초등학교,경상남도교육청,2,Y,20140407, ,환자발생없음,1,0,1
2014,6360351264,홍성공업고등학교,고등학교,충청남도교육청,2,Y,20140331, ,급식사고 미발생,1,0,1
2014,6362054467,대전괴정중학교,중학교,대전광역시교육청,2,Y,20140228, ,없음,1,0,1
2014,6436081826,진해남중학교,중학교,경상남도교육청,2,Y,20131231, ,사고 없음,1,0,1
2014,6594466269,전주제일고등학교,고등학교,전북특별자치도교육청,2,Y,20131030, ,"캠필로박터제주니로 인한 식중독 발생함. 급식중단과 이상 증상학생 인원파악, 역학조사실시, 학생보건위생교육을 실시함. 원인불명으로 판정되었음.",1,85,1
